KNYSNA  - station [0014123 3]   -34.0590 23.0910 54 m ,yyyymmdd,Rainfall (mm) (24 hours),Temp (§ C),Rel Humidity (%),Wind Speed (m/s) ,,,,KBDI,DF,FFDI
,20071109,3.6,21.9,48,3.4,,,,25.399144968165327,6.527162984114125,4.329135764437232
,20071110,0,20.4,54,4,,,,26.349588403511014,6.590528220288126,3.552840573877149
,20071111,5.8,22.6,46,2.3,,,,26.863194789979303,4.516730063659231,3.0100787087980283
,20071112,0,20.1,49,2.9,,,,27.770733954455277,5.416372846876596,3.1386319261444773
,20071113,0,27.2,24,2.7,,,,29.80361761019702,6.812314766214004,11.655097457303032
,20071114,16.2,22.9,64,4.1,,,,19.93605815098949,0.9943509268039208,0.42697053926352585
,20071115,5,18.1,73,3.4,,,,15.659199489827792,0.9341112084289475,0.23588036669037327
,20071116,0,21.5,58,2.2,,,,16.807192623827515,2.8576316415131435,1.2098766999631296
,20071117,0,21.4,60,2.3,,,,17.93443106219163,4.437917381821316,1.7524800937803673
,20071118,0.4,22.5,69,1.6,,,,19.21171370108183,5.455490529360039,1.5411018162434493
,20071119,2.6,20.1,78,2.2,,,,20.1586321587584,6.083998286342793,1.2202352476329024
,20071120,0,23.3,63,2.5,,,,21.543039083530154,6.259094256756575,2.4060351011451897
,20071121,112.4,17.4,89,2.8,,,,0.0,0.04718344529137848,0.006621888059576687
,20071122,205,16.8,92,2.1,,,,0.0,0.014346405726997071,0.0017032972737740187
,20071123,50.6,16.2,91,0,,,,0.0,0.016731669983252595,0.001684866590004156
,20071124,0.2,20.5,55,1.6,,,,0.8999273415027982,0.04770179666058234,0.021711812437358518
,20071125,0,24.3,64,2.4,,,,2.613056146790706,0.09488499709781466,0.03816599545302263
,20071126,48,16.8,92,4.6,,,,0.0,0.14309773404400924,0.020354336576721213
,20071127,5.6,17.6,70,1.4,,,,0.0,0.1813546220014726,0.043103855361432485
,20071128,0,21.7,57,2.2,,,,1.2741740926400875,0.3116606314823965,0.141529189496211
,20071129,0,23,69,2.3,,,,2.74963978297117,0.42620928896997573,0.1342651285988735
,20071130,9.8,23.5,80,1.9,,,,0.0,0.5142345339770363,0.10872574596278839
,20071201,0,21.8,73,1.8,,,,1.289537439709447,0.6558263435275948,0.16476156767387032
,20071202,17.2,24.6,66,2.4,,,,0.0,0.6694997795068893,0.24753449204892536
,20071203,6,15.1,89,2.2,,,,0.0,0.6308330131180863,0.07529288583847517
,20071204,0,21.5,66,2.1,,,,1.2438477610960776,1.0901053802903664,0.3516580531240401
,20071205,14.8,21.6,56,2.5,,,,0.0,0.8483605425259647,0.40232923196354897
,20071206,0,20.9,57,3.5,,,,1.1559889828834138,1.2747412595316596,0.6172351205759082
,20071207,0,21,75,4,,,,2.3196448322405088,1.6034340966349847,0.4353595231944856
,20071208,0,24,66,2.9,,,,3.9645384918790074,1.8254119950453442,0.6808763357726312
,20071209,0,25.1,58,1.5,,,,5.807745456976514,2.0609895880431712,0.9330206078134923
,20071210,0,24,68,3.4,,,,7.424077067344352,2.29332126583185,0.8302522302538143
,20071211,0,22.1,71,1.4,,,,8.711691412904596,3.4761808725396137,0.894312757984819
,20071212,0.2,24,75,2.4,,,,10.304244280513592,6.005430771679568,1.5501981082984835
,20071213,0,23.4,61,4.1,,,,11.77995935149676,6.170148455058817,2.9183479373699166
,20071214,0,23.1,64,1.9,,,,13.194875851784282,6.188548824297558,2.170567584395596
,20071215,0,25.1,57,3.8,,,,14.952689273065877,6.197246455969661,3.474779028247815
,20071216,5.6,19.5,90,4.1,,,,15.329517931334966,4.18739462082565,0.6415250084882851
,20071217,5.2,21.8,73,3.9,,,,11.32177196895212,2.355672819791984,0.6946902769960646
,20071218,0,21.5,56,2.3,,,,12.496315789520533,4.781108652147695,2.1726136588118905
,20071219,0,24.9,53,5,,,,14.2222690134772,5.870328484154857,4.155234791770762
,20071220,0,25,67,2,,,,15.951506529050814,6.195645607228177,2.1069973919997853
,20071221,0,26.1,63,1.8,,,,17.882161945166047,6.180149711640041,2.462369812060872
,20071222,0,30.8,51,2.3,,,,20.984803624467677,6.218767998222748,4.582536029250437
,20071223,24.8,23.7,72,5.4,,,,2.707190578629767,0.40020853049413624,0.15125904883039767
,20071224,16.4,19.4,91,2.5,,,,0.0,0.2652102751574133,0.03543656521235903
,20071225,26.2,20.9,92,2.9,,,,0.0,0.09024233498854851,0.012853680355245811
,20071226,0.4,22.8,73,3.3,,,,1.0507962360439933,0.13483391995764,0.040583891563696926
,20071227,0,26.6,42,1.5,,,,3.249386410971425,0.4912868351958429,0.41399536424534744
,20071228,0,23.7,70,2.3,,,,4.832164149899057,1.05146528766073,0.3238390916767188
,20071229,0,30.4,50,2.6,,,,8.023149401349437,1.7828821398235657,1.3985072377783332
,20071230,0,26.6,75,3.5,,,,10.145907730887735,2.5354911767212056,0.7928347388657133
,20071231,0,26.1,74,2.8,,,,12.136422698103733,3.2537622097857746,0.9730435447822353
,20080101,0,23.4,70,1.5,,,,0.0,0.005232932303304546,0.001597891834034607
,20080102,57.2,24.7,67,3.1,,,,0.0,0.006593634052270766,0.0026618923637998465
,20080103,8.2,17,91,2.1,,,,0.0,0.017054598134301283,0.0021053850957876126
,20080104,1.2,20.5,82,2,,,,0.0,0.030792192524420753,0.005743304677070983
,20080105,0,28,54,2.4,,,,2.559793310431546,0.050409417116759725,0.0327119249991672
,20080106,0,22.8,70,5.3,,,,3.9923132743307326,0.07385445530814082,0.029406892426018894
,20080107,5.6,21.5,74,6.6,,,,4.691722896018,0.1009323851045528,0.037229258707861076
,20080108,0.2,21.7,51,2.1,,,,5.736477344150447,0.13341468602942988,0.07471338114987093
,20080109,0,22.1,51,2.8,,,,7.035190999475637,0.17180230750912714,0.10310438919049619
,20080110,0,27.1,49,2.2,,,,9.284569615504239,0.21903250184891054,0.15805076305474203
,20080111,0,25,71,3.2,,,,11.058989465499092,0.27134086812894487,0.0926239696482195
,20080112,0,24.2,72,1.4,,,,12.668009327236739,0.3295114056014753,0.09065726023329354
,20080113,0.2,22,83,1.8,,,,13.906345725438737,0.39237208840428567,0.07075702721246772
,20080114,0,22.5,82,3.7,,,,15.211399328454114,0.4617146640771334,0.10265037299077755
,20080115,0,21.8,79,0,,,,16.404402964303262,0.536541216087158,0.09441731881490172
,20080116,0,22.9,68,3.3,,,,17.75362591431331,0.6183751848167774,0.21756619038044545
,20080117,0,22.5,57,2.2,,,,19.03215508421157,0.7057113187493345,0.3257768294703264
,20080118,0,24.5,63,1.5,,,,20.626852116207548,0.801308381915483,0.30284849743969444
,20080119,0,24.7,65,2.8,,,,22.243167855232112,0.9029879084452869,0.35724254289860147
,20080120,0,23.2,73,1.2,,,,23.596208204379664,1.0079756264361301,0.25100959786733434
,20080121,0,26,66,2.6,,,,25.428259217015327,6.52911945663791,2.498902740588428
,20080122,0,25.7,70,3.1,,,,27.18389784524613,6.64530406114741,2.286999722554537
,20080123,2.4,25.8,54,3.2,,,,28.941083159693488,6.7581463623204865,4.086398802708739
,20080124,0,24.6,59,3.8,,,,30.4668123609491,6.853430211878828,3.521780648000133
,20080125,0,29.7,41,1.8,,,,33.056412993370344,7.009658329333925,6.726893071398207
,20080126,0,29.2,60,2.8,,,,35.48101161997376,7.149950139542636,3.80955427371824
,20080127,2.8,22.5,85,3,,,,36.637322278766206,7.214907467386422,1.3156444293058658
,20080128,0,23.5,71,1.5,,,,37.92619382443287,7.285878977718748,1.962910014839795
,20080129,0,24.5,65,2.3,,,,39.35728864066081,7.362960647806969,2.6993399680985206
,20080130,0,25.8,62,1.8,,,,40.992945849037945,7.448909655096602,3.033696877969427
,20080131,0,26.7,63,3,,,,42.775951518326686,7.540075747497684,3.383113331901891
,20080201,0,26.2,56,2.2,,,,44.447854445462696,7.6232518759932075,4.002153435618838
,20080202,0,27.2,49,2.5,,,,46.287482742875554,7.712283641558437,5.467737603600213
,20080203,0,25.9,56,5.9,,,,47.87093850222556,7.786902206610723,5.5253386409071545
,20080204,0,22.7,52,2.2,,,,48.96713056924986,7.837500571958785,4.19498263211022
,20080205,0,24.5,55,2.1,,,,50.30262265382035,7.898006399161016,4.016438717384013
,20080206,0,25.2,55,1.8,,,,51.73270302443294,7.9614476815128565,4.04175940043454
,20080207,1,21.2,89,2.5,,,,52.62670433064391,8.000415732620072,1.1644714253081248
,20080208,0,25.8,58,3.5,,,,54.12989171327047,8.064768445796084,4.3466029793114656
,20080209,0,25.7,65,4.4,,,,55.60207868331436,8.126409929298688,3.698198737184422
,20080210,25.2,27.5,67,1.8,,,,37.2470998342253,0.5689694483631033,0.21356409335842155
,20080211,21.4,21.4,86,5.2,,,,16.850724870288673,0.2898164393654655,0.06173577182939738
,20080212,0,23.3,69,2.1,,,,18.26015067363782,1.0421322748333022,0.3223309596243522
,20080213,0,27.8,44,2.3,,,,20.542013857271286,2.106566640565523,1.8110609712186851
,20080214,0,28.8,45,1.8,,,,23.040765865870892,3.220684828226101,2.638230625535391
,20080215,0,25.5,52,2.5,,,,24.781827528361053,4.188802165711678,2.5483360116989706
,20080216,0,23.2,64,1.9,,,,26.115885952760113,4.966528903075116,1.7528604412706883
,20080217,0,24.6,66,2.2,,,,27.66635125335619,5.592983936930877,1.9780043969597056
,20080218,0,21.9,84,2.2,,,,28.793702123222886,6.073686560802924,1.0525432596382058
,20080219,0,24.1,58,2.5,,,,30.237940936653793,6.472095218471384,3.0360264571861966
,20080220,0,27,62,2,,,,32.200465739618885,6.82241915027144,2.946088976420209
,20080221,0,27.9,67,3.7,,,,34.33237525986882,7.084189165803078,3.0610817080922215
,20080222,0,27.1,68,1.6,,,,36.26874308223893,7.194335573022502,2.4486879465949474
,20080223,0,25.5,69,1.9,,,,37.88196936557464,7.283468361351922,2.326575535792068
,20080224,12.8,28,65,3,,,,32.24454805116381,1.5921620794373275,0.7109265667983716
,20080225,0,22.2,80,2.8,,,,33.382304486386445,2.3069863218038864,0.4938388567524221
,20080226,0,24.1,64,1.8,,,,34.788545602985536,5.250750197794831,1.8930159903333605
,20080227,0,25.8,58,4.8,,,,36.4698130031179,6.7170304591669865,4.048817816635083
,20080228,0,23.7,71,1.8,,,,37.78962304845395,7.27842909703228,2.0247583100773325
,20080229,0,24.4,62,1.7,,,,39.206061450986525,7.354899285557831,2.833469902648799
,20080301,0,28.2,56,2.3,,,,41.31518440674727,7.465578247618011,4.23011056984543
,20080302,0,24.8,56,2.5,,,,42.764260509269604,7.539486356087288,3.87241845248537
,20080303,0,27,63,1.9,,,,44.584654645056865,7.629961148836167,3.15178468212476
,20080304,5.2,25.3,64,2.4,,,,45.96450592242073,5.6502970418833,2.229236371655206
,20080305,0,24.3,67,4.7,,,,47.29601633948663,6.563354211495825,2.7345241691446374
,20080306,0,35.2,36,2.3,,,,51.30275872538078,7.942518915615901,11.358321569288796
,20080307,3,26.2,64,2.8,,,,52.88579720816743,8.011611447538822,3.354891754303876
,20080308,0.6,22.9,84,2,,,,53.971515369289015,8.058056261404356,1.415089540454044
,20080309,0,31.6,45,1.7,,,,56.67633389679047,8.170548625418613,7.207803579872157
,20080310,0,23.8,69,2.5,,,,57.849389173183106,8.217956152198955,2.6029008522144497
,20080311,17.6,19.2,84,2.7,,,,45.995129249977055,1.0406725751435915,0.17567916349733165
,20080312,1,22.5,68,9.1,,,,46.07895207420289,1.5490103303880054,0.8660249155810703
,20080313,0,21.6,67,1.6,,,,47.05241020912599,4.286718766882359,1.2625215913120231
,20080314,2,23.5,61,3.6,,,,48.260689207514304,6.13600415191269,2.7921186003784095
,20080315,15.8,17.4,85,0,,,,36.09427003203443,0.9718089450955985,0.11890182538356171
,20080316,0,19.7,53,2.3,,,,36.911313752756584,1.454018245207969,0.7002791804914315
,20080317,0,23.6,37,1.9,,,,38.212782371579976,4.061455102234079,3.697675771900426
,20080318,0,31.5,43,1.6,,,,41.17382853485877,5.90210673086657,5.536494391117336
,20080319,21,26.3,50,3.7,,,,26.960589883229922,0.7041162621407722,0.5339377298843685
,20080320,1.8,18.8,71,2.2,,,,25.925905069532686,1.0483952167324981,0.2621237449855684
,20080321,0,23.3,55,3,,,,27.266692059374485,3.1862971515496246,1.6984252231638652
,20080322,0,23.6,70,3,,,,28.643644902396375,4.920487133052558,1.5702587567128932
,20080323,0,25.2,61,4,,,,30.27630611165682,6.025419463652125,3.004185388169813
,20080324,0.4,23.8,76,3.5,,,,31.660717633179505,6.710764604926366,1.821010938307433
,20080325,0,22.5,71,1.9,,,,32.84336667320903,6.997059299012198,1.8858936090403948
,20080326,0,21.7,76,1.9,,,,33.911595062453046,7.059784893611265,1.5584167058141658
,20080327,0,22.9,71,1.9,,,,35.13436371833675,7.130235133827354,1.9474696562784204
,20080328,0,22.1,70,2.5,,,,36.23972806054149,7.1927108499594725,2.0816178963093783
,20080329,0,24.9,61,3.3,,,,37.75079283529719,7.27630790320593,3.377320526478206
,20080330,0,26.4,58,1.7,,,,39.51232009878976,7.37120441640547,3.4878578123788238
,20080331,0,21.4,79,4.1,,,,40.50224587580165,7.423361340318011,1.7593121880714013
,20080401,0,27.1,49,3,,,,42.36786515210045,7.519437649196471,5.543417276048242
,20080402,0,30.5,33,3.3,,,,44.981077546434335,7.649322303759367,11.265063547350602
,20080403,0,25.3,58,1.2,,,,46.47718028740232,7.721319845008244,3.3729532141303693
,20080404,0,19.3,86,3.1,,,,47.204528979751856,7.755721310462302,1.2354464277395767
,20080405,0.2,18.1,75,0,,,,47.82007163712433,7.784533476415688,1.3402930079169093
,20080406,0.8,14.4,83,9.1,,,,48.16338154229698,7.800484483041586,1.9356295251229123
,20080407,0,19.5,49,4.4,,,,48.901991204114076,7.834517616165734,5.023774158752078
,20080408,0,20.9,57,1.7,,,,49.77978056557516,7.874465479747871,3.199752165073132
,20080409,0,19.9,71,2,,,,50.54947098446246,7.909055711744294,1.965745311956526
,20080410,0,17.7,80,2.2,,,,51.11885095649042,7.934384466073957,1.3648100813158377
,20080411,0,24.7,62,1.9,,,,52.465221754481064,7.993415772717934,3.160275851883068
,20080412,0,24.3,72,2.1,,,,53.74168244565935,8.048287370969222,2.2608470167686123
,20080413,0.2,23.5,65,2.8,,,,54.898199472129114,8.097106293924917,2.9895902652953827
,20080414,0,24.8,45,1.5,,,,56.22569022114368,8.152117904441676,5.619526056474206
,20080415,0,20.6,75,3.5,,,,57.03127098000274,8.184979213300158,2.058006803004365
,20080416,0,22.8,44,3,,,,58.07487846961665,8.22697598115586,6.224724900076764
,20080417,0,22.2,60,3.6,,,,59.04072681812722,8.265276853895813,3.71128280521249
,20080418,0,22.2,60,2.7,,,,60.000147175243306,8.302793956450076,3.4557225358213253
,20080419,21.2,14.3,94,4.7,,,,44.19087907087782,0.7707614376698622,0.09277516446949019
,20080420,7,18.6,71,1.6,,,,37.862959524839034,0.7246621853288373,0.17191555921119353
,20080421,0,19.8,51,2.1,,,,38.68184919848522,2.4230712360052986,1.2254664609242094
,20080422,0,22.3,42,2.1,,,,39.78975859252228,4.17153101630501,3.109638926473355
,20080423,0,24,50,1.5,,,,41.12783104757485,5.489041824155182,3.1152988651658786
,20080424,0,33.1,15,1.3,,,,44.5304750972736,6.4558219820734255,16.357340657823116
,20080425,0,23.1,55,4.1,,,,45.70331012602536,7.07435860191992,4.0667890823505655
,20080426,0,20.9,65,4.5,,,,46.599296535153904,7.500928697967141,2.9299304071514016
,20080427,0,19.9,67,2,,,,47.384943052231286,7.7641945127454965,2.2158278999203347
,20080428,0,20.2,61,1.7,,,,48.19710616215392,7.802046862081441,2.6974160021504066
,20080429,0,21.7,52,1.7,,,,49.16905828623082,7.846728623720644,3.8928075496978587
,20080430,0.2,21,71,2,,,,50.056186815331465,7.8869340335222065,2.034575004069527
,20080501,0,19.2,64,2.3,,,,50.75762159685816,7.918340664298687,2.5096454561048938
,20080502,0,18.5,60,4.6,,,,51.39323559293577,7.946512498515896,3.4271835538873097
,20080503,0,16.6,78,2.5,,,,51.87501660790715,7.967686128136779,1.4509828941918632
,20080504,0.4,18.9,60,3.8,,,,52.54101861401391,7.99670353986634,3.2676830867407447
,20080505,0,18.5,67,3.2,,,,53.16919667189283,8.023807681373256,2.4153806480782625
,20080506,0,23.8,33,3,,,,54.37032977309092,8.074928233436019,9.238848256953496
,20080507,0,19.9,59,1.8,,,,55.116989969785344,8.106247702931489,2.9961556297736993
,20080508,0,18.9,65,1.8,,,,55.76872360649033,8.133302984028903,2.362732339363099
,20080509,0,18.7,59,1.5,,,,56.40036687139778,8.159276481313139,2.8233769192232456
,20080510,0,24.2,31,2.2,,,,57.6296907140415,8.209139292421849,9.533529796596019
,20080511,0,19,68,3.8,,,,58.27898016409588,8.23511468977815,2.561152049060531
,20080512,4.6,20.6,58,4.6,,,,59.07330663727134,6.604283872429094,3.284154871823267
,20080513,0,17.4,76,4.4,,,,59.58825518931413,7.397999327318934,1.7421449052036044
,20080514,0,25.7,37,2.9,,,,61.006536438891665,8.341592118884321,8.787066961117175
,20080515,0,20.1,63,2.7,,,,61.73835267521565,8.36945400589878,2.9254378980455544
,20080516,0,19.5,60,2.7,,,,62.41228984264138,8.3948549927596,3.1888334194058463
,20080517,0,19.9,66,3.1,,,,63.11860451227668,8.421215129462981,2.726354883059448
,20080518,0,26.8,34,3.3,,,,64.67480530618896,8.478368060787911,10.63031082590338
,20080519,0,27.8,28,5.7,,,,66.38398557711939,8.539709158578116,16.67316733888006
,20080520,0.2,22.4,54,2.6,,,,67.31624318107524,8.572552823524788,4.3794598527564474
,20080521,0,21.3,52,2,,,,68.12810016170583,8.60080916735214,4.312204838960314
,20080522,0,19.2,52,2.1,,,,68.74676131806102,8.622128611180782,4.0606248166370325
,20080523,0,19.6,68,3.1,,,,69.39569529227235,8.644296046127137,2.584756151575818
,20080524,0,22.1,47,1.3,,,,70.27572353915053,8.674042514402307,5.004761568714051
,20080525,0,18.8,66,1.6,,,,70.85294385177183,8.693359134151665,2.38886253152138
,20080526,0,21.5,66,2,,,,71.66307962676017,8.720214079161554,2.7150696295449532
,20080527,0,24.3,36,1.9,,,,72.77696794271077,8.756657008044806,8.365781941464073
,20080528,0,23.4,31,2,,,,73.77474642307378,8.788836650819517,9.75982298747952
,20080529,0,20,70,1.7,,,,74.43241653200607,8.809811322492708,2.2142969425476013
,20080530,1.8,18.8,59,2.4,,,,74.99158651031155,8.82749903361245,3.302971729365916
,20080531,4.8,15.2,88,3,,,,73.79708445820138,6.610545922319523,0.8502207649483179
,20080601,0,18.3,58,2.6,,,,74.32203845076097,7.481831496482155,2.903818474005233
,20080602,0,22.8,51,1.9,,,,75.24219426535083,8.83538324757079,4.7816406768359325
,20080603,0,20.9,33,4.6,,,,75.97013626192165,8.858134913341669,10.501835438499278
,20080604,0,18.9,59,6,,,,76.53009234178914,8.875486077929722,4.512347253400539
,20080605,0,20,57,1.6,,,,77.17376125234301,8.8952717683636,3.4713351721600003
,20080606,3.6,22.3,41,1.5,,,,78.02245577707141,8.158847489242634,5.933188525622811
,20080607,38.2,13.5,85,2.7,,,,41.535977690201314,0.274604887359918,0.03758217833883703
,20080608,0,16,66,0,,,,42.00351494353923,0.41074872824615627,0.09336307256144194
,20080609,0,17.3,46,3.9,,,,42.57115890083374,1.4532610275585773,0.9402341548165994
,20080610,0,20.7,47,2.5,,,,43.46261173558878,2.814033909756385,1.7385929600319792
,20080611,3.2,19.4,49,4.3,,,,44.213740647259996,4.105237340482794,2.623484282132653
,20080612,0,20.9,29,1.9,,,,45.11820110120494,5.160327780613074,5.6338344228086275
,20080613,0,20.4,34,1.4,,,,45.963235327750674,5.966854982378396,5.158275435626176
,20080614,0,20.7,41,0,,,,46.83586292461077,6.5748190882951745,4.003111890749104
,20080615,0,24,31,1.3,,,,48.116238884994544,7.047637599425957,7.5508991347012415
,20080616,4.4,17.5,72,1.1,,,,48.67838450368477,6.594499937298083,1.3566603732199913
,20080617,0,16.8,74,3.7,,,,49.183801901914066,7.310881556714093,1.7043389327629999
,20080618,0.8,18.4,66,2.9,,,,49.81725378811192,7.876158963187937,2.3854161605191826
,20080619,0,21.8,37,2.9,,,,50.79064352160445,7.919810971983537,7.31735368033026
,20080620,20.4,21,45,2.3,,,,36.34843266402952,0.7856350509987615,0.5252256455156312
,20080621,0,17.4,74,4.1,,,,36.94457464856455,1.1824041625438753,0.29790603079532624
,20080622,0,19.1,69,2.1,,,,37.69605135725255,3.5243905832591764,0.9309613842414824
,20080623,0,17.2,76,2.2,,,,38.2704233165831,5.340452818910414,1.042234109870178
,20080624,0,17.5,61,1.5,,,,38.86825792066045,6.438464412663652,2.002882666610314
,20080625,0,22.7,48,1.2,,,,40.02798392615257,7.117565514566334,4.025091206930302
,20080626,0,16.9,75,3.9,,,,40.56973084425787,7.426886869514934,1.7064984289103
,20080627,8.6,13.2,93,1.4,,,,37.33543333937526,2.970430497665125,0.2653506505605287
,20080628,3,14.3,66,6.2,,,,34.69534579878347,2.665056381831241,0.941065501507501
,20080629,0,15.8,65,1.6,,,,35.16739409306953,5.623376544102404,1.453469348621621
,20080630,0,15.2,63,2.1,,,,35.59399845476912,6.917140697930222,1.9526191759486995
,20080701,0,16.1,51,2.2,,,,36.08641577803574,7.184113148489732,3.1879973333148035
,20080702,0,18.4,51,4.2,,,,36.77373579009883,7.22248986237293,4.0995259027686695
,20080703,0,21.9,51,1.4,,,,37.84259520859414,7.2813206701882525,3.674093287455141
,20080704,0,20.2,46,2.1,,,,38.704496405788085,7.328021325839379,4.400088023763273
,20080705,0,19.2,42,2.2,,,,39.45792460655121,7.368314292448663,4.951352039649368
